DR ANN VOSS*,5001 BISSONNET ST,BELLAIRE,TX,77401-4025
SNS DBA PRO OPTIX EYE CARE,5885 SAN FELIPE ST,HOUSTON,TX,77057-3024
HOUSTON OPTICAL  BELLAIRE,5420 DASHWOOD DR,HOUSTON,TX,77081-5333
TODAYS VISION BELLAIRE*,8705 WEST LOOP S,HOUSTON,TX,77096-1730
VISTA EYECARE,415 W LITTLE YORK RD,HOUSTON,TX,77076-1349
EYE TRENDS,238 MEYERLAND PLAZA MALL,HOUSTON,TX,77096-1609
EYEGLASS EXPRESS INC,5739 BELLAIRE BLVD,HOUSTON,TX,77081-5505
VISION SOURCE,1635A S VOSS RD,HOUSTON,TX,77057-2622
ELLA EYES,1325 S VOSS RD,HOUSTON,TX,77057-1023
MEYER PARK VISION SOURCE,9959 S POST OAK RD,HOUSTON,TX,77096-4309
PEARLE VISION #8407,3031 KIRBY DR,HOUSTON,TX,77098-2101
TEXAS STATE OPTICAL,1051 HALSEY ST,HOUSTON,TX,77015-4959
GOLDEN HOUSTON OPTOMETRY,1005 BLALOCK ROAD #I,HOUSTON,TX,77055
CARE OPTICAL,7500 BELLAIRE BLVD,HOUSTON,TX,77036-5016
HARRY ROSEN,25 THE WEST MALL,ETOBICOKE,ON,M9C 1B8
INSIGHT EYE CARE,13147 NORTHWEST FWY,HOUSTON,TX,77040-6391
MACYS,900 GESSNER ROAD,HOUSTON,TX,77024
BERKELEY EYE CENTER,902 FROSTWOOD DR,HOUSTON,TX,77024-2420
EYE TRENDS,650 W BOUGH LN,HOUSTON,TX,77024-4049
EYE SITE,700 TOWN & COUNTRY BLVD,HOUSTON,TX,77024-3939
RAMIREZ FAMILY EYECARE INC,9301 SOUTHWEST FREEWAY  #165,HOUSTON,TX,77074
NORDSTROM,1201 LAKE WOODLANDS DRIVE SUITE 1,THE WOODLANDS,TX,77380
PREMIER OPTOMETRY,11159 WESTHEIMER RD,HOUSTON,TX,77042-3218
PEARLAND EYE CARE,8498 S SAM HOUSTON PKWY #1300,HOUSTON,TX,77075
MEMORIAL EYE PA,11111 RICHMOND AVE,HOUSTON,TX,77082-6665
VISION SOURCE FAMILY EYE CARE,11601 SHADOW CREEK PKWY,PEARLAND,TX,77584-7283
"VISION TRENDS-KIRKWOOD,PA",11805 WESTHEIMER RD,HOUSTON,TX,77077-6786
HAWK EYE CENTER*,10304 BLACKHAWK BLVD,HOUSTON,TX,77089-2798
PARAGON EYE CARE INC,9701 N SAM HOUSTON PKWY E,HUMBLE,TX,77396-4636
EYES AND OPTICS OF PEARLAND,2802 BUSINESS CENTER DR,PEARLAND,TX,77584-2187
PASADENA EYE CENTER,4415 CRENSHAW RD,PASADENA,TX,77504-3628
DR LARRY SPITZBERG,14441 MEMORIAL DR,HOUSTON,TX,77079-6735
TODAY'S VISION - PEARLAND,10201 BROADWAY #101,PEARLAND,TX,77584
PEARLE VISION  PEARLAND,10420 BROADWAY,PEARLAND,TX,77584
CUSTOM EYES,11150 BROADWAY ST,PEARLAND,TX,77584-2473
E Z OPTICAL,11690 SOUTHWEST FWY,HOUSTON,TX,77031-3612
PASADENA EYE ASSOCIATES,4450 E SAM HOUSTON PKWY S,PASADENA,TX,77505-3950
VISION SOURCE MEMORIAL,14754 MEMORIAL DR,HOUSTON,TX,77079-5235
EYE TRENDS,12710 W LAKE HOUSTON PKWY,HOUSTON,TX,77044-6279
SCARSDALE EYE CARE,12507 SCARSDALE BLVD,HOUSTON,TX,77089-6152
TODAYS VISION*,2705 BROADWAY ST,PEARLAND,TX,77581-4902
LONG DUY NGUYEN OD DBA CLEARPOINT V,11510 SPACE CENTER BLVD,HOUSTON,TX,77059-3602
WESTSIDE EYE CARE,1560 ELDRIDGE PKWY,HOUSTON,TX,77077-1762
PERFIT VISION,4555 HWY 6,SUGAR LAND,TX,77478-5367
TODAYS VISION SUGAR LAND PA,15337 SOUTHWEST FREEWAY,SUGAR LAND,TX,77478
TODAYS VISION-SHARPSTOWN CT*,8817 HWY 6,MISSOURI CITY,TX,77459-4737
EYE CONNECTION - SIENNA EYE ASSOC.,8880 HWY 6,MISSOURI CITY,TX,77459-7121
HORIZON EYE CARE & OPTICAL,15920 LEXINGTON BLVD,SUGAR LAND,TX,77479-2313
CAMDEN EYE CARE,12194 VETERANS MEMORIAL DR,HOUSTON,TX,77067-1004
PENN EYECARE,17395 TOMBALL PKWY,HOUSTON,TX,77064-1165
VISION SOURCE-WILLOW,17282 STATE HWY 249,HOUSTON,TX,77064-1106
TEXAS STATE OPTICAL CHAMPIONS,5774 CYPRESS CREEK PKWY,HOUSTON,TX,77069-4204
VISION CARE,6839 HWY 6  N,HOUSTON,TX,77084-1315
VISION SOURCE COPPERFIELD,8717 HWY 6 N,HOUSTON,TX,77095-2204
OPTICAL EDGE PLLC,14870 SPACE CENTER BLVD,HOUSTON,TX,77062-2351
HOPPING EYE ASSOCIATES,1234 BAY AREA BLVD,HOUSTON,TX,77058-2538
THE OPTOMETRY GROUP,1520 W BAY AREA BLVD,FRIENDSWOOD,TX,77546-2664
CLEAR LAKE EYE CENTER PLLC,17040 HWY 3,WEBSTER,TX,77598-4129
Solstice,1354 Baybrook Mall,Friendswood,,77546
FAMILY VISION CENTER OF CROSBY,14700 FM 2100 RD,CROSBY,TX,77532-9161
VISION SOURCE ATASCOCITA PA,5514 ATASCOCITA RD,HUMBLE,TX,77346-2968
TODAYS VISION  ATASCOCITA,6730 ATASCOCITA RD,HUMBLE,TX,77346-1994
ACUVISION INC*,19623 EASTEX FWY,HUMBLE,TX,77338-3500
KLEIN EYECARE #6510,8220 LOUETTA RD,SPRING,TX,77379-7029
TEXAS STATE OPTICAL - SPRING,19752 NORTH FWY,SPRING,TX,77373-5301
SPRING KLEIN VISION CARE,6603 FM 2920 RD,SPRING,TX,77379-2636
VISION TRENDS - GRAND PARKWAY,6625 SPRING STUEBNER RD,SPRING,TX,77389-5356
VISION TRENDS WOODLANDS PA,402 SAWDUST RD,THE WOODLANDS,TX,77380-2243
TODAY'S VISION BARKER CYPRESS,24120 NORTHWEST FWY,CYPRESS,TX,77429-5951
TODAYS VISION   RAYFORD*,2319 RAYFORD ROAD SUITE 200,SPRING,TX,77386
SPRING EYE CARE,3440 RILEY FUZZELL RD,SPRING,TX,77386-4188
Nordstrom,1201 Lake Woodlands Drive,Woodlands,,77380
"TSO RAYFORD, PA",3535 RAYFORD RD,SPRING,TX,77386-4384
TOTAL EYECARE PA**,12320 BARKER CYPRESS RD,CYPRESS,TX,77429-8325
SOLSTICE,1201 LAKE WOODLANDS DRIVE STE 2044,THE WOODLANDS,TX,77380
"LINH T YEE-YOUNG OD, PA #TSO4003",1570 LAKE WOODLANDS DR,THE WOODLANDS,TX,77380-3244
FOCUS OPTICAL,1925 HUGHES LANDING BLVD,THE WOODLANDS,TX,77380-3864
WOODLANDS EYE ASSOCIATES  8420,4775 W PANTHER CREEK DR,SPRING,TX,77381-3592
WOODLANDS EYE ASSOCIATES,1001 MEDICAL PLAZA DR,THE WOODLANDS,TX,77380-3241
LAKESHORE EYE CARE,9945 BARKER CYPRESS RD,CYPRESS,TX,77433-5317
BAXTER EYE CARE     #8275,9004 FOREST XING,SPRING,TX,77381-1197
AVERY OPTICAL,129 VISION PARK BLVD,SHENANDOAH,TX,77384-3024
TEXAS STATE OPTICAL  KINGWOOD,25639 HWY 59  N,KINGWOOD,TX,77339-1793
CHILD AND FAMILY EYE CARE,6700 WOODLANDS PKWY,THE WOODLANDS,TX,77382-2575
LIFETIME EYECARE ASSOCIATES,6704 STERLING RIDGE DR,THE WOODLANDS,TX,77382-2799
THE WOODLANDS EYE CENTER*,10807 KUYKENDAHL RD,SPRING,TX,77382-2782
VISION SOURCE,6956 GARTH RD,BAYTOWN,TX,77521-9646
LAPORTE VIS CTR,401 W FAIRMONT PKWY,LA PORTE,TX,77571-6313
SEABROOK EYE CENTER,603 KIRBY RD,SEABROOK,TX,77586-5202
FAMILY VISION CENTER*,25 N MAIN ST,KINGWOOD,TX,77339-3710
TWENTY 20 VISION CENTER,105 E PARKWOOD AVE,FRIENDSWOOD,TX,77546-5177
C E WELLS CARE LLC DBA,1350 FRY RD,HOUSTON,TX,77084-5809
TODAYS VISION,7909 W GRAND PKWY S,RICHMOND,TX,77407-8653
MANN EYE CENTER PA,750 WESTGREEN BLVD,KATY,TX,77450-2799
SUGARLAND VISION SOURCE,17228 W GRAND PARKWAY S  #2020,SUGAR LAND,TX,77479
SIGHT EYECARE,11020 HARLEM RD.,RICHMOND,TX,77406
TSO ROSENBERG,24200 SOUTHWEST FWY,ROSENBERG,TX,77471-5984
TSO - KATY**,23702 WESTHEIMER PKWY,KATY,TX,77494-3622
FARRIZ LLC,23501 CINCO RANCH BLVD,KATY,TX,77494-3095
ELITE VISION CARE,1615 W LEAGUE CITY PKWY,LEAGUE CITY,TX,77573-7341
SIGNATURE EYE CENTER,2810 GULF FWY S,LEAGUE CITY,TX,77573-6827
TODAYS VISION CINCO RANCH,23701 CINCO RANCH BLVD,KATY,TX,77494-3284
TODAY'S VISION FAIRFIELD,28404 HWY 290,CYPRESS,TX,77433-5473
VISION SOURCE CYPRESS,15103 MASON RD,CYPRESS,TX,77433-6459
DR AMIT SHAH & ASSOCIATES,24441 KATY FWY,KATY,TX,77494-1376
GRAND VISION CENTER,1534 W GRAND PKWY S,KATY,TX,77494-8257
GRAND VISION CENTER,9550 SPRING GREEN BLVD,KATY,TX,77494-3758
VERICARE VISION PLLC **,1251 PIN OAK RD,KATY,TX,77494-5659
BERKELEY EYE CENTER,17450 ST LUKES WAY,THE WOODLANDS,TX,77384-8044
REVOLUTION EYES,27110 CINCO RANCH BLVD,KATY,TX,77494-2686
INFINITY EYECARE & OPTICAL,1437 FM 1463 RD,KATY,TX,77494-5447
CLARITY EYE CARE,28818 CINCO RANCH BLVD,KATY,TX,77494-7799
DYNAMIC VISION CENTER,2750 FM 1463 RD,KATY,TX,77494-6887
EYE LOGIC EYECARE,9722 GASTON RD,KATY,TX,77494-7943
TEXAS STATE OPTICAL,2702 PALMER HWY,TEXAS CITY,TX,77590-6930
"VISION TRENDS-CONROE,PA",1329 W DAVIS ST,CONROE,TX,77304-2309
TEXAS STATE OPTICAL*,515 22ND ST,GALVESTON,TX,77550-1922
HOUSTON OPTICAL GALVESTON,1825 TREMONT ST,GALVESTON,TX,77550-7903
DOCTORS EYE CENTER,1205 HWY 327 E,SILSBEE,TX,77656-6007
BRIAN J BLOUNT OD*,5910 MUELLA CREEK DR,BEAUMONT,TX,77706-1009
TSO OF MID COUNTY,8700 CENTRAL MALL DR,PORT ARTHUR,TX,77642-8058
CRYSTAL VISION CENTER,1109 ROCK PRAIRIE RD,COLLEGE STATION,TX,77845-8651
URBAN OPTICS,4081 STATE HIGHWAY 6 S    #301,COLLEGE STATION,TX,77845
EYE CARE CENTER,903 WILLIAM D FITCH PKWY,COLLEGE STATION,TX,77845-4638
TSO- COLLEGE STATION SOUTH,850 WILLIAM D FITCH PKWY,COLLEGE STATION,TX,77845-6464
OMNI VISION CARE,9218 POTRANCO RD,SAN ANTONIO,TX,78251-3021
BOERNE VISION CENTER,124 E BANDERA RD,BOERNE,TX,78006-2849
NEIMAN MARCUS,"15900 LA CANTERA PARKWAY, STE #14",SAN ANTONIO,TX,78256
NORDSTROM,15900 LA CANTERA PARKWAY,SAN ANTONIO,TX,78256
SOLSTICE ,"15900 LA CANTERA PARKWAY, 26140",SAN ANTONIO,TX,78257
STONE OAK VISION SOURCE,810 KNIGHTS CROSS DR,SAN ANTONIO,TX,78258-2980
BLANCO EYE WORKS,1130 N LOOP 1604  W,SAN ANTONIO,TX,78248-4506
TEXAS STATE OPTICAL,9234 NORTH LOOP 1604 WEST,SAN ANTONIO,TX,78249
TEXAS STATE OPTICAL - STONE OAK*,21019 US HWY 281  N,SAN ANTONIO,TX,78258-7601
FAMILY EYE CARE,14855 BLANCO RD,SAN ANTONIO,TX,78216-7749
DIANA GONZALEZ OD & ASSOCIATES PA,2339 E EVANS RD,SAN ANTONIO,TX,78259-2717
ALAMO EYE CARE,1742 N LOOP 1604  E,SAN ANTONIO,TX,78232-1594
WOOD VISION SOURCE,8910 BANDERA RD,SAN ANTONIO,TX,78250-3227
CHARLENE HAYNES OD,16793 SAN PEDRO AVE,SAN ANTONIO,TX,78232-2349
DR DAWN RAKICH,2267 NW MILITARY HWY,SAN ANTONIO,TX,78213-1846
THANH TRAN OD,7915 W 1604 N,SAN ANTONIO,TX,78254
VISION SOURCE  DR RAUL TREVINO,2210 NW MILITARY HWY,SAN ANTONIO,TX,78213-1815
MEDICAL CENTER EYE INSTITUTE,7400 LOUIS PASTEUR DR,SAN ANTONIO,TX,78229-4507
VISION SOURCE,4930 EVERS RD,SAN ANTONIO,TX,78228-2118
JOE BRAND INC,PO BOX 1120,LAREDO,TX,78042-1001
TEXAS STATE OPTICAL,2019 NE BOB BULLOCK LOOP,LAREDO,TX,78045-6591
NEIMAN MARCUS,THE SHOPS AT LA CANTERA,SAN ANTONIO,TX,78256
SAKS FIFTH AVE,650 NORTH STAR MALL,SAN ANTONIO,TX,78216
VISION SOURCE,5212 BROADWAY ST,SAN ANTONIO,TX,78209-5712
YOUR EYES OPTICAL,2903 N ST MARYS ST,SAN ANTONIO,TX,78212-3532
MIRA VISION BOUTIQUE,701 E HOUSTON ST,BEEVILLE,TX,78102
TEXAS STATE OPTICAL - SCHERTZ,17460 IH 35 N #412,SCHERTZ,TX,78154
IN FOCUS EYECARE,931 N INTERSTATE 35,NEW BRAUNFELS,TX,78130-3782
NEW BRAUNFELS VISION CENTER,1439 HANZ DR,NEW BRAUNFELS,TX,78130-2567
SAKS FIFTH AVENUE,"7400 SAN PEDRO AVE, STE 650",SAN ANTONIO,TX,78216
SAKS FIFTH AVENUE,650 NORTH STAR MALL,SAN ANTONIO,TX,78216
DEVINEY VISION CARE ASSOC.,4501 MCCULLOUGH AVE,SAN ANTONIO,TX,78212-1660
VISION SOURCE SEGUIN,404 EAST MOUNTAIN,SEGUIN,TX,78155
FAMILY VISION ASSOC #6507,5431 EVERHART RD,CORPUS CHRISTI,TX,78411-4805
IMPORTACIONES FRANCIA,201 S MAIN ST,MC ALLEN,TX,78501-4842
BROADWAY OPTICAL  #7410,317 S BROADWAY ST,MC ALLEN,TX,78501-4801
MACYS,5135 WEST ALABAMA AVE,HOUSTON,TX,77056
ASTORIA VISION SOURCE**,7400 N 10TH ST,MC ALLEN,TX,78504-7707
SHARYLAND OPTICAL,1506 E GRIFFIN PKWY,MISSION,TX,78572-2425
BELLA VISTA EYE CARE PLLC,1001 E FERGUSON ST,PHARR,TX,78577-2651
EDINBURG VISION CENTER,2301 S HWY 281,EDINBURG,TX,78539-3712
WESLACO VISION SOURCE,415 S AIRPORT DR,WESLACO,TX,78596-5396
SUNGLASS FORUM,1825 GREEN CT,BROWNSVILLE,TX,78520-1518
LOS FRESNOS EYE CENTER,810 W OCEAN BLVD,LOS FRESNOS,TX,78566-3600
VALLE VISTA OPTICAL,2000 S EXPRESSWAY 83,HARLINGEN,TX,78552-5904
SIGNATURE EYE CARE,2071 CYPRESS CREEK RD,CEDAR PARK,TX,78613-3622
TSO CEDAR PARK,401 W WHITESTONE BLVD,CEDAR PARK,TX,78613-7757
VISION SOURCE OF CRYSTAL FALLS,2906 S BAGDAD RD,LEANDER,TX,78641-3274
LAKEWAY OPTICAL,1007 S RANCH RD 620,LAKEWAY,TX,78734-5635
POOLE EYE ASSOCIATES,1008 FALLS PKWY,MARBLE FALLS,TX,78654-4630
PREMIER VISION SERVICES,3635 S SONCY RD,AMARILLO,TX,79119-6402
COULTER DRIVE OPTICAL,1900 S COULTER ST,AMARILLO,TX,79106-1784
EYE CARE PLUS LLP,5221 S COULTER ST,AMARILLO,TX,79119-6676
BROOME OPTICAL,3408 OLSEN BLVD,AMARILLO,TX,79109-3017
WOLFLIN VISION CLINIC,2481 W INTERSTATE 40,AMARILLO,TX,79109-1852
DRS WEBB & WEBB,601 W 7TH ST,PLAINVIEW,TX,79072-6219
THE VISION CENTER OF WEST TEXAS,3104 INDIANA AVE,LUBBOCK,TX,79410-3148
DRS GIBSON GIBSON & MOORE LLP,2132 50TH ST,LUBBOCK,TX,79412-2603
GINTER EYECARE,6010 82ND ST,LUBBOCK,TX,79424-0822
TEXAS COUNTRY EYE CARE,2200 W WADLEY AVE,MIDLAND,TX,79705-6447
THE OPTICAL SHOPPE # 5558,3415 ANDREWS HWY,MIDLAND,TX,79703
ADVANCED EYE CARE,4702 E UNIVERSITY BLVD,ODESSA,TX,79762-8105
TOTAL VISION CENTER,4101 E 42ND ST,ODESSA,TX,79762-7245
EL PASO EYECARE,8894 GATEWAY BLVD N,EL PASO,TX,79904-1947
ESSILOR OF AMERICA/FRAME DREAM,PO BOX 961389,EL PASO,TX,79996-1381
CHESAPEAKE OPTICAL LAB (ESSILOR),PO BOX 961569,EL PASO,TX,79996-1569
I CARE VISION CENTERS #70434,5560 W 44TH AVE,DENVER,CO,80212-7338
ADVANCES IN SIGHT #6103,10090 W 26TH AVE,LAKEWOOD,CO,80215-1477
BEST IN SIGHT,101 W 84TH AVE,THORNTON,CO,80260-4807
NORTH PARK VISION CENTER P C,10359 FEDERAL BLVD,WESTMINSTER,CO,80260-7452
CENTRAL DENVER EYE CARE,1041 ACOMA ST,DENVER,CO,80204-4034
ABOUT EYES OPTOMETRY,10360 MELODY DR,NORTHGLENN,CO,80260-6046
PEARLE VISION NORTHGLENN,10669 MELODY DR,NORTHGLENN,CO,80234-4113
COLORADO EYE CENTER,4 GARDEN CTR,BROOMFIELD,CO,80020-7026
CLASSIC CREATIONS EYEWEAR,3000 E 1ST AVE,DENVER,CO,80206-5648
NORDSTROM,2810 EAST 1ST AVENUE,DENVER,CO,80206
ANDRISEN MORTON,270 ST PAUL ST,DENVER,CO,80206-5134
NEIMAN MARCUS,3030 E 1ST AVENUENUE,DENVER,CO,80206
NEIMAN MARCUS,3030 E. 1ST AVENUE,DENVER,CO,80206
SUMNER VISION,3400 E BAYAUD AVE,DENVER,CO,80209-3000
COLORADO EYE CENTER,1485 S COLORADO BLVD,DENVER,CO,80222-3619
OPTICAL MASTERS,820 S MONACO PKWY,DENVER,CO,80224-3703
20/20 EYE VENUE,14676 DELAWARE ST,WESTMINSTER,CO,80023-9183
COLORADO VISION CARE,5026 E HAMPDEN AVE,DENVER,CO,80222-7329
BROOKRIDGE EYECARE,5116 S BROADWAY,ENGLEWOOD,CO,80113-6706
INTERNATIONAL OPTIQUE,7800 E HAMPDEN AVE,DENVER,CO,80231-4862
WARREN TRIPP MD PC DBA PEARL STREET,2575 PEARL ST,BOULDER,CO,80302-3851
BOULDER MEDICAL CENTER OPT  94445,2750 BROADWAY ST,BOULDER,CO,80304-3573
MIMI OPTICAL,2751 S PARKER RD,AURORA,CO,80014-2700
ADVANCED EYECARE CENTER,7447 E ARAPAHOE RD,CENTENNIAL,CO,80112-1200
CENTENNIAL EYE ASSOCIATES,15901 E BRIARWOOD CIR,AURORA,CO,80016-1599
NEW VISIONS INC,7562 S UNIVERSITY BLVD,CENTENNIAL,CO,80122-3159
NORDSTROM,8465 PARK MEADOWS CTR DR,LITTLETON,CO,80124
NORDSTROM,8465 PARK MEADOWS CENTER DRIVE,LONE TREE,CO,80124
CASEY OPTICAL MANAGEMENT,2 W DRY CREEK CIR,LITTLETON,CO,80120-8069
PARKER VISION SPECIALISTS PC,9235 CROWN CREST BLVD,PARKER,CO,80138-8880
HIGHLANDS RANCH OPTICAL,9370 S COLORADO BLVD,HIGHLANDS RANCH,CO,80126-5206
SPECIALTY EYECARE #6040,11960 LIONESS WAY,PARKER,CO,80134-5640
HIGHLANDS RANCH VISION CENTER,8925 RIDGELINE BLVD,HIGHLANDS RANCH,CO,80129-2500
LOOCK PERFECT IMAGE EYECARE,4008 RED CEDAR DR,HIGHLANDS RANCH,CO,80126-8151
EYE TO EYE CARE,9225 S BROADWAY,HIGHLANDS RANCH,CO,80129-5697
CARBON VALLEY EYE CARE,8110 COLORADO BLVD,FIRESTONE,CO,80504-6401
MOUNTAIN VISTA EYE CARE,7761 SHAFFER PKWY,LITTLETON,CO,80127-3728
THE MEADOWS FAMILY EYECARE,3750 DACORO LN,CASTLE ROCK,CO,80109-2514
PINE CREEK VISION CLINIC,9475 BRIAR VILLAGE PT,COLORADO SPRINGS,CO,80920-7918
SUN LOGIC,PO BOX 7998,BRECKENRIDGE,CO,80424-7901
VAIL VISION,PO BOX 544,EDWARDS,CO,81632-0441
COMPLETE FAM EYECARE INC #6176,226 LUSHER CT,FRISCO,CO,80443
NORDSTROM,FASHION MALL AT KEYSTONE,INDIANAPOLIS,IN,46240
SAKS FIFTH AVE,8701 KEYSTONE CROSSING,INDIANAPOLIS,IN,46240
COS BAR,188 GORE CREEK DRIVE,VAIL,CO,81657
EYE PIECES OF VAIL,122 E MEADOW DR,VAIL,CO,81657-5249
MOUNTAIN EYEWORKS,PO BOX 880308,STEAMBOAT SPRINGS,CO,80488-0241
TANNER VISION PC,114 14TH ST SW,LOVELAND,CO,80537-6341
EDGE OPTICS,706 S COLLEGE AVE,FORT COLLINS,CO,80524-9817
ARCHDALE EYECARE,1541 S 8TH ST,COLORADO SPRINGS,CO,80905-1923
MOUNTAIN EYE CARE,190 TALISMAN DR,PAGOSA SPRINGS,CO,81147-9171
TWO SKIRTS,PO BOX 445,TELLURIDE,CO,81435-0361
OPTICAL OPTIONS          92915,520 E DURANT AVE,ASPEN,CO,81611-1873
PITKIN COUNTY DRY GOODS,520 E COOPER AVE,ASPEN,CO,81611-1861
SILVER THREADS LLC,308 S GALENA ST,ASPEN,CO,81611-1876
COS BAR,309 S.GALENA,ASPEN,CO,81611
SUNGLASS PANCHE,PO BOX 6930,SNOWMASS VILLAGE,CO,81615-6871
JOSEPH V KATSCHKE OD,530 RUNNING DR W,GILLETTE,WY,82718-2074
GOOD GOODS LLC,PO BOX 993,JACKSON,WY,83001-0941
ARMSTRONG-ROOT OPTICIANS,PO BOX 6,SUN VALLEY,ID,83353-0001
KETCHUM SUN VAL. EYECTR,180 N. 1ST AVE.,KETCHUM,ID,83340
EAGLE VISION CENTER,74 E 1ST  S,REXBURG,ID,83440-1936
Health & Wellness Svcs Vis. Clinic,100 DAIRY RD,PULLMAN,WA,99164
HEALTH AND WELLNESS SERVICES VISUAL CLINIC,100 DAIRY RD,PULLMAN,,99164
SUNSTOP SUNGLASSES,513 E FOX FARM PL,DRAPER,UT,84020-6535
WASATCH VIEW EYE CARE,10412 S 2200TH W,SOUTH JORDAN,UT,84095-8333
TAYLOR OPTICAL   #65-000008,6556 S BIG COTTONWOOD CANYON RD,HOLLADAY,UT,84121-5771
MONTAGE DEER VALLEY,9100 MARSAC AVE,PARK CITY,UT,84060-5201
ALL SPORTS EYEWEAR INC,PO BOX 3009,PARK CITY,UT,84060-2931
NORDSTROM,6191 S STATE 200,MURRAY,UT,84107
NORDSTROM W MURRAY 00032,6191 SOUTH STATE STREET 200,MURRAY,UT,84107
CAKE BOUTIQUE,PO BOX 2369,PARK CITY,UT,84060-2331
BROADWAY EYE CLINIC,250 E 300TH S,SALT LAKE CITY,UT,84111-2418
"SPECTACLE, THE",456 TROLLEY SQ,SALT LAKE CITY,UT,84102-2825
MORAN AT REDSTONE,1743 REDSTONE CTR DR,PARK CITY,UT,84098-7929
PARADISE CANYON EYE CARE,1449 N 1400TH W,SAINT GEORGE,UT,84770-5237
PARTUM,157 E RIVERSIDE DR,SAINT GEORGE,UT,84790-6892
SAKS FIFTH AVE,2500 E.CAMELBACK RD.,PHOENIX,AZ,85016
AVANTE OPTICS,2425 N 32ND ST,PHOENIX,AZ,85008-2102
OPTICAL EXPRESSIONS PLLC,2425 E CAMELBACK RD,PHOENIX,AZ,85016-4212
SAKS FIFTH AVENUE,2446 E CAMELBACK ROAD,PHOENIX,AZ,85016
Nordstrom,1919 E. Camelback Road,Phoenix,,85016
BARNET DULANEY PERKINS,63 S ROCKFORD DR,TEMPE,AZ,85281-6226
SANCTUARY ON CAMELBACK MOUNTAIN,5700 E MCDONALD DR,PARADISE VALLEY,AZ,85253-5218
NEIMAN MARCUS,6900 EAST CAMELBACK ROAD,SCOTTSDALE,AZ,85251
ALIXANDRA COLLECTIONS,4235 N MARSHALL WAY,SCOTTSDALE,AZ,85251-3286
COS BAR,3750 WAILEA ALANUI DRIVE,KIHEI,HI,96753
NORDSTROM,7055 EAST CAMELBACK ROAD,SCOTTSDALE,AZ,85251
PARIS OPTIQUE,7014 E CAMELBACK RD,SCOTTSDALE,AZ,85251-1227
ADVANCED VISION AND ACHIEVEMENT,3404 W CHERYL DR,PHOENIX,AZ,85051-9578
OPTICAL EXPRESSIONS PLLC,6137 N SCOTTSDALE RD,SCOTTSDALE,AZ,85250-5434
LIFETIME EYE CARE,3961 E CHANDLER BLVD,PHOENIX,AZ,85048-0303
KATHY VUNGO PLLC,11851 N 51ST AVE,GLENDALE,AZ,85304-2809
WILLIAM A CRUM OD,5965 W RAY RD,CHANDLER,AZ,85226-1892
STEPHEN COHEN OD  019582,10900 N SCOTTSDALE RD,SCOTTSDALE,AZ,85254-5216
DR PAUL WAGNER,2955 W ELLIOT RD,CHANDLER,AZ,85224-1620
VISION WELLNESS  019377,10750 W MCDOWELL RD,AVONDALE,AZ,85392-5961
MCCORMICK EYE CTR  #3448,10619 N HAYDEN RD,SCOTTSDALE,AZ,85260-8510
SCHWARTZ LASER,8416 E SHEA BLVD,SCOTTSDALE,AZ,85260-6666
SOLSTICE,"15034 N SCOTTSDALE ROAD, STE 105",SCOTTSDALE,AZ,85254
LUIS WASHINGTON LU,2490 W RAY RD,CHANDLER,AZ,85224-3559
TATUM EYECARE,16429 N TATUM BLVD,PHOENIX,AZ,85032-3458
IRONWOOD EYE CARE,10149 N 92ND ST,SCOTTSDALE,AZ,85258-4557
"ESTRELLA MOUNTAIN EYE CARE , PLLC",13065 W MCDOWELL RD,AVONDALE,AZ,85392-6442
THE FAIRMONT PRINCESS,7575 E PRINCESS DR,SCOTTSDALE,AZ,85255-5802
MAYO CLINIC ARIZONA,13400 E SHEA BLVD,SCOTTSDALE,AZ,85259-5452
ELITE OPTICAL LLC,1635 N GREENFIELD RD,MESA,AZ,85205-4005
PRECISION EYECARE,7970 E THOMPSON PEAK PKWY,SCOTTSDALE,AZ,85255-7407
ECLIPSE EYEWEAR,PO BOX 25848,SCOTTSDALE,AZ,85255-0114
DR RICHARD S STEWART & ASSOC,10006 W HAPPY VALLEY RD,PEORIA,AZ,85383-1235
INSIGHT EYECARE & EYEWEAR,4925 S ALMA SCHOOL RD,CHANDLER,AZ,85248-5634
VAL VISTA VISION,1780 E BOSTON ST,GILBERT,AZ,85295-6244
OASIS VISION CENTER       #22172,4838 E BASELINE RD,MESA,AZ,85206-4671
PREMIER EYECARE OF AZ INC,3271 E QUEEN CREEK RD,GILBERT,AZ,85297-8508
SEVILLE EYE CENTER LLC,3336 E CHANDLER HEIGHTS RD,GILBERT,AZ,85298-4259
SHOWCASE AT CANYON RANCH,8600 E ROCKCLIFF RD,TUCSON,AZ,85750-9733
MVL RAINDANCE PASS,5000 E VIA ESTANCIA MIRAVAL,CATALINA,AZ,85739-8601
GRISWOLD EYE CARE,1521 E TANGERINE RD,TUCSON,AZ,85755-6225
FASHION EYE CENTER,7043 N ORACLE RD,TUCSON,AZ,85704-4329
FASHION EYE CENTER,6163 E BROADWAY BLVD,TUCSON,AZ,85711-4028
OPTICAL IMAGES BY DR WEISMAN,5870 E BROADWAY BLVD,TUCSON,AZ,85711-3921
OPTICAL IMAGES BY DR WEISMAN,4500 N ORACLE RD,TUCSON,AZ,85705-1638
